NumOfProducts,HasCrCard,IsActiveMember,Gender_Male,Geography_Germany,Geography_Spain,normalizedCreditScore,normalizedAge,normalizedTenure,normalizedBalance,normalizedEstimatedSalary,Exited
2,0,0,0,0,0,-0.8538961138460316,0.4842657132558587,0.6869127170731552,-1.2256990433614838,-0.6561596969684781,1
3,1,0,0,1,0,-1.1187742129578315,0.5661361157267535,-1.0174334410245893,0.6001812828411901,-0.7399473341972782,1
1,1,0,1,0,0,0.425761485907318,-0.08782232434335577,0.668403017511301,1.1223141849426268,1.305279886288297,1
1,1,1,0,0,0,0.14574565098394476,-1.1095195782122713,-0.41220026193991044,-1.2256990433614838,0.9397801211747433,1
2,1,1,1,0,0,-0.3674535508406443,0.9610057445885374,-0.6961135218841455,-1.2256990433614838,-0.8734826828703175,0
2,1,1,0,0,1,-0.40885291790493256,-0.5645623556760345,0.6869127170731552,-1.2256990433614838,-1.6758142595114132,0
1,0,0,1,0,1,0.543332524573698,0.007525681923179976,0.34115615733383,1.2214177592206072,1.4527696600859987,0
2,0,0,0,0,1,0.5226328410415538,0.2935697007227872,-0.004600402405495207,-1.2256990433614838,-1.3196933380394236,0
1,0,0,1,0,1,-0.9366948479746082,0.7703097320554659,-1.387626641362796,-1.2256990433614838,0.5003606301368243,1
1,0,0,0,0,0,1.568473570853572,1.8484066247606625,1.4383308930492107,0.3941508839221758,1.050284312704157,1
1,1,0,0,0,1,0.9159268281522925,0.10287368818971572,1.0326692768124803,-1.2256990433614838,1.1636810925130667,0
2,1,1,0,0,0,1.0608246128773016,2.200529826053502,0.34115615733383,-1.2256990433614838,0.6310541237971696,0
1,1,0,0,0,1,1.2830983448690025,0.5891355868980594,-0.5059708636860003,0.2364424096510392,1.0783854678230327,1
1,0,1,0,0,0,0.08403648497923494,0.14246806673543844,0.7228075843258499,1.0316551681530777,0.5785964370543799,1
1,1,0,1,0,1,0.2997874085909326,1.219976336224945,-1.733383201102121,1.1090224336612904,0.598193445962768,1
3,0,1,0,0,1,-0.2536052914138515,-1.2319983995417847,1.0326692768124803,1.1561071499589886,0.0764264530382799,1
1,1,0,1,0,0,-1.4127875692139236,0.5796137195223945,-1.387626641362796,1.640406620163789,-0.6908575724573239,0
2,0,0,1,0,1,0.3880848980826169,0.2935697007227872,-0.004600402405495207,-1.2256990433614838,1.6952677283330346,0
1,1,0,1,0,0,0.07979473014988898,0.6713137740350383,-1.22136257031568,-1.2256990433614838,-0.83615722522568,1
1,0,1,0,0,1,-0.7296980126531668,1.7237897947208234,-1.733383201102121,0.967155961602424,0.1464436564261422,0
1,1,0,1,1,0,-0.18708790581950285,0.9610057445885374,0.34115615733383,0.595607168603699,1.1103222081912267,1
2,1,1,0,0,1,2.0647592641862924,0.007525681923179976,1.7241823962911307,-1.2256990433614838,0.7463582370540036,0
1,1,0,1,0,0,-0.1087075066888425,0.4842657132558587,0.6869127170731552,0.566676413152762,-0.5721389485741551,0
1,0,1,0,0,1,-0.615849753226374,0.10287368818971572,-1.387626641362796,0.158669538072651,0.6374574831863535,1
1,1,0,0,1,0,0.020062440998271074,0.6139802648742351,0.4657781495101707,0.4554092406283861,-0.06406833291046438,1
2,1,0,1,1,0,0.15003853746295928,-1.3273464058083204,-0.004600402405495207,1.2362658220964036,-1.1264920604758375,0
1,0,1,1,0,0,0.24318711335760793,-0.27851833687642724,-1.0418700816234707,1.250912583557393,-1.2630399696924322,0
1,1,1,1,0,0,0.8124284104915719,-0.6599103619425702,0.34115615733383,0.27595854466057684,-0.35102447699694633,0
1,1,0,1,1,0,-0.1379646557517059,-1.1892075431325808,-0.39800342072303463,0.9116429138135158,1.4084802141975763,1
2,1,1,1,0,0,0.8227782522576439,-1.136650393275249,-0.004600402405495207,-1.2256990433614838,0.27777964215576006,0
1,0,0,1,0,0,-0.48130181026743707,-0.5645623556760345,-0.6961135218841455,1.1568936038144504,-1.0027562603634963,0
1,1,0,1,1,0,-0.468261642495617,0.9372186193321662,0.25489788181477613,0.5704675834207981,1.665765822525091,1
1,1,0,0,0,0,0.024815334310806764,-0.35529463019855334,0.619566877054484,0.19082672870977438,-0.09656802673406761,1
1,1,0,1,0,0,0.2638867968897521,-0.9459543807421774,-0.35035696214482037,1.0296610125310788,-1.1108508996890225,0
1,0,0,1,0,1,-0.7503976961853109,0.10287368818971572,0.34115615733383,-0.20621123350603848,-0.4371570159680801,1
2,0,0,1,1,0,-2.2821742775639775,-0.27851833687642724,-1.387626641362796,1.001958828580138,0.38717700153081025,0
1,1,1,1,0,1,0.6296887227805017,0.2871362343629239,-0.795812765213299,0.32199733117757484,0.18524654747148173,1
2,0,1,1,0,1,-0.2950046584781398,0.007525681923179976,1.3784258365518056,-1.2256990433614838,0.013139506222343573,0
2,0,1,0,0,1,-0.5848002279281578,0.9610057445885374,-1.0418700816234707,0.8035977607122908,0.4018059982214857,0
1,1,0,0,0,0,0.8021043984266106,0.21594923823704382,1.672927243317998,-1.2256990433614838,0.5072596811957678,1
2,1,1,0,0,0,-1.0091437403371126,-0.755258368209106,-0.35035696214482037,-1.2256990433614838,-0.19160524116608757,0
1,1,1,0,1,0,0.8848773028540763,-0.27851833687642724,1.0326692768124803,0.43975234513651185,0.17265002983029815,1
1,1,0,1,0,0,1.6300659100112656,-1.4226944120748561,-0.35035696214482037,0.7323202313286344,1.2867288436083277,0
2,1,0,0,0,0,-0.476579658841119,0.4290836535986421,0.0014498547191317823,0.9133529043696202,1.3043116566996826,1
1,1,0,0,0,0,-1.100102683359883,0.7987303988675654,0.9811389283174118,-1.2256990433614838,-0.7228950062752414,1
1,1,0,1,0,0,1.8981814461148103,0.06276904053306022,0.9777723909411278,0.5773939718120896,-1.296598625307976,1
1,0,1,1,0,1,-1.1229919997639055,1.4377457759212162,1.0326692768124803,0.4694983154263253,0.7098412135194936,1
2,0,1,0,0,1,0.8227782522576439,1.2470497633881445,0.6869127170731552,-1.2256990433614838,0.387619008253433,0
1,0,1,1,0,1,-0.026086090565127434,-0.6520469930308634,-1.387626641362796,-1.2256990433614838,-0.1592229798921991,1
2,1,0,0,1,0,0.5363327638225457,1.286076132135901,0.8377587655546482,0.4779416142780329,0.7203291648641317,1
1,1,1,1,1,0,0.2949363221879683,-0.373866343142963,-1.387626641362796,0.5412197977709821,1.359481724323894,0
2,1,1,1,1,0,0.08793948686652685,-0.27851833687642724,-1.0418700816234707,-0.004580299822188231,0.851313967899284,0
1,0,0,0,0,0,1.2748106689105299,0.9458208617471665,-1.0418700816234707,0.5576539596144304,0.37249853924028703,1
1,1,0,1,0,0,0.24318711335760793,-0.18317033060989152,-0.6961135218841455,-1.2256990433614838,1.0075249165393039,0
1,1,1,0,1,0,0.5554563792585375,-0.8972697036132748,0.3338262261180307,0.7258244452315291,-0.7741042987982594,1
1,1,0,0,1,0,-0.2950046584781398,1.819137800987359,0.6869127170731552,0.6482352199715128,0.35313431145929036,1
2,0,0,1,1,0,-0.7710973797174551,-0.8506063744756417,0.6869127170731552,0.8926843749769716,-0.11023514205565964,0
1,0,1,0,1,0,-0.5537507026299415,2.0098338135204306,-1.733383201102121,0.033073322143725103,-0.8972948821738469,0
1,1,0,1,0,0,0.7503293598951394,-0.8506063744756417,-0.6961135218841455,0.7635875018010527,1.0796582575409817,0
2,1,0,1,0,1,1.112573821707662,-0.373866343142963,-0.004600402405495207,-1.2256990433614838,-0.08862915097267982,0
1,1,0,0,1,0,-0.510019263924674,-1.560841347854219,0.46819386343296565,0.5201677986842144,-0.503667573220333,1
2,0,0,0,1,0,0.9884181094776716,0.6971965769616226,1.459055164304034,0.5122720623034562,-0.09054741908729749,1
2,0,0,0,1,0,0.12933885393081512,-0.9459543807421774,-0.35035696214482037,0.4205274189350985,-1.3725489609777592,0
1,1,0,1,1,0,0.015490594504022353,0.19822169445625146,1.3784258365518056,1.3295792852565582,1.3609221585057218,0
1,0,0,1,0,0,-0.2639551331799236,0.5796137195223945,0.6869127170731552,0.9789271259420167,0.426026992884923,0
2,0,1,0,0,1,1.3299204987951754,-1.2319983995417847,-0.35035696214482037,1.56812947539466,-1.0747699709068088,0
1,0,0,1,1,0,0.7710290434272835,0.5796137195223945,1.0326692768124803,0.6481521991650876,1.2755550458103495,1
2,1,0,1,0,0,0.37773505631654486,-0.373866343142963,1.0326692768124803,-1.2256990433614838,-1.5609801478955112,0
1,1,0,0,1,0,-1.8170386308515454,1.8112470932369906,-0.5375421167594527,0.4701417405027597,-0.7496160332770225,1
1,1,0,0,0,0,1.3402703405612475,-1.2319983995417847,-0.6961135218841455,1.023823431773492,0.2962496807436567,0
2,1,1,1,0,0,0.7089299928308511,2.8679658699192525,-0.6961135218841455,-1.2256990433614838,-0.7265923032124952,0
1,1,1,1,1,0,-2.0130783916461037,-0.6599103619425702,1.3784258365518056,0.9068879848360957,0.43576818116768123,0
1,0,0,1,0,0,-1.0363410473403576,0.5186771667644832,1.1431551362915577,-0.963487751965376,1.3270450306156774,1
2,0,0,1,0,1,-0.8642459556121037,0.38891770698932293,-1.0418700816234707,0.6277417422587934,1.2954109197952972,0
2,0,1,1,0,0,-0.40885291790493256,1.819137800987359,1.0326692768124803,-1.2256990433614838,0.13143664139755087,1
2,1,1,0,1,0,-1.3092891515532028,-0.755258368209106,1.7241823962911307,-0.148047625829217,1.0729274793246153,0
1,0,0,0,0,0,0.3327745521230171,-1.0295759495383792,1.6958336638494889,1.981076089927976,-0.2765262797783261,1
1,0,0,0,0,0,-1.0650783821321657,1.046190248222713,-1.1448371041232088,-1.2256990433614838,-0.8966046465141889,1
2,1,0,0,1,0,-0.8745957973781757,0.10287368818971572,-1.0418700816234707,0.32895947624362815,0.9455554696987071,0
1,1,0,1,0,1,0.9676760369826529,0.007525681923179976,-0.35035696214482037,0.29947571066291095,-1.403170185163737,0
1,0,0,0,0,1,-2.794156844259055,0.7774249244699071,0.9260176002570872,0.3043984458450998,0.7371551360310415,1
1,1,0,0,0,0,0.3259858474861845,-0.18317033060989152,1.0326692768124803,1.1556216865947753,-1.1289693499239912,0
1,1,0,0,0,1,-0.07765798139062628,-0.46921434940949874,1.0326692768124803,0.6567171256040257,-0.6039223965736699,0
1,0,1,0,1,0,1.0815242964094456,-0.08782232434335577,-1.387626641362796,0.08986852896097235,-1.5609848426954762,0
2,0,1,1,0,0,-0.13975703198705872,0.19822169445625146,-1.0418700816234707,-1.2256990433614838,0.04188315818531579,0
2,0,0,0,1,0,-0.35710370907457223,0.2935697007227872,0.34115615733383,0.6639049965047276,0.8721913955803007,0
1,0,0,1,0,0,0.36208666321210503,2.1225660925256196,0.8964037987787848,1.514243929195681,1.0983031510004206,1
1,1,0,0,0,0,-1.459407707963217,1.4377457759212162,-0.6055825456836078,1.3893648166337733,0.9015453561513512,1
2,1,1,1,0,1,-1.2885894680210586,2.581921851119645,0.6869127170731552,0.8906038863896988,1.0130193974315764,0
1,1,0,0,0,0,-0.4723680932803264,0.8843577331461978,-0.02155315823838383,-1.2256990433614838,-0.001644643852105443,1
1,0,0,1,0,0,-1.0091437403371126,-0.5645623556760345,-0.35035696214482037,0.6668370093092548,-0.09852561541724075,0
2,1,1,0,0,0,-1.060892949167473,-1.0413023870087132,1.0326692768124803,0.6455626872550214,1.0168322705290083,1
2,0,0,0,0,0,-0.8435462720799596,0.4842657132558587,-0.35035696214482037,-1.2256990433614838,0.5962061885909268,0
1,1,0,0,0,1,0.04443340651083008,-0.7274899924716522,-1.1425654022753995,-0.7249741406802586,0.03274167925925392,1
2,1,0,1,0,1,0.35703537278440073,0.38891770698932293,-0.35035696214482037,0.33522321978941,-0.976342272472003,0
2,1,1,0,1,0,-0.07526040557332633,1.452425237683688,-0.8956075664486098,0.8485927878175259,0.8457619624828945,1
1,0,1,0,0,0,-0.1087075066888425,-0.5645623556760345,-1.387626641362796,1.4556233006703347,0.7872475104076914,0
1,0,0,0,0,0,0.2808525908790702,-0.012826709572808397,-0.34113158195379456,-1.2256990433614838,1.254836392614499,1
2,1,0,0,0,0,0.7253100653890856,-0.051034379309795444,1.7241823962911307,0.6262310720033024,1.2428573578117936,1
1,1,0,0,1,0,0.5743820498719142,0.6749617257889302,-0.35035696214482037,0.4605942538012944,0.14941442151505221,1
3,0,0,0,0,0,1.0196641951561602,0.23581503075332708,0.6345543700572271,0.6806927935858299,-1.0980304188886678,1
1,1,1,1,0,1,0.46053379044512144,0.007525681923179976,-0.35035696214482037,-0.175578799740668,-1.7190398044328268,0
2,1,0,0,0,1,-1.785381872792518,-0.27851833687642724,-0.6961135218841455,0.25462444121484423,-0.9597214634258425,0
2,1,0,1,0,0,-1.3610383603835632,0.007525681923179976,-1.0418700816234707,0.5846876008077291,-0.0437058272787688,0
1,1,1,1,1,0,-0.005209089028121789,-0.46921434940949874,-0.35035696214482037,1.0564613469110633,-1.5445930355587152,0
1,1,0,1,0,1,-1.0466687096690597,1.874701247345035,-1.387626641362796,-1.2256990433614838,-1.4998061877758018,1
1,1,0,1,0,0,-1.3610383603835632,0.8656577383220017,1.7241823962911307,-0.0864231083185176,0.6581813735203698,0
2,1,1,1,0,0,-0.01555893079419386,-0.18317033060989152,1.3784258365518056,0.1746741224526276,-1.736369006629249,0
1,1,1,0,1,0,1.0711744546433737,0.007525681923179976,1.0326692768124803,0.8482483698328585,-0.2159915971171781,0
2,1,1,1,0,0,0.3880848980826169,1.2470497633881445,-1.387626641362796,-1.2256990433614838,1.2506750403370224,0
2,0,0,0,0,0,0.7503293598951394,0.10287368818971572,0.6869127170731552,1.0638953953381542,-1.0795772721894017,0
3,0,0,1,0,0,-2.2575692400143548,0.47771241459861735,1.235370421093055,0.5310118392396364,1.4161634766992595,1
2,0,1,1,0,1,-0.8538961138460316,-1.136650393275249,-0.004600402405495207,0.8068036780692909,0.32240093371859496,0
1,1,1,1,0,0,-0.9884440568049685,1.533093782187752,-0.35035696214482037,1.1270723057659109,-0.4513429626472516,0
1,1,0,0,0,0,-3.0423100305594435,0.17941450540225815,-1.6408642603107553,0.5904045012753102,1.1804722720191205,1
2,0,0,1,0,0,-2.468471429353275,-0.9459543807421774,-0.004600402405495207,-1.2256990433614838,-1.5231351914968507,0
2,1,1,0,0,0,0.1707382209951034,0.8656577383220017,-1.0418700816234707,-1.2256990433614838,0.8433545431439512,0
2,1,0,0,0,0,-0.9263450062085361,-1.6133904246079276,0.34115615733383,1.7680017463200057,-0.4663484127425211,0
2,1,1,0,0,0,0.16038837922903135,1.9144858072538948,-0.004600402405495207,-1.2256990433614838,1.4782775515842634,0
1,1,1,1,0,0,0.046540119802238565,-1.4226944120748561,1.3784258365518056,0.49025624165371995,-0.8371850977637969,0
1,1,0,1,0,0,-0.2794342677253272,0.26994287380501647,-0.781790514120448,1.0289748935442828,-0.3555033545722069,1
1,0,0,1,1,0,-0.3722701986231285,0.19822169445625146,-0.6961135218841455,0.5142849160109162,1.4717184483116121,1
2,1,1,1,1,0,0.37773505631654486,0.19822169445625146,1.7241823962911307,0.9270434492655116,1.7033050519914887,0
1,1,1,0,0,0,1.8060132200344907,-0.27851833687642724,-0.6961135218841455,1.1151296505713473,0.6648879822109912,0
1,0,0,1,0,0,0.22248742982546377,0.7703097320554659,-1.387626641362796,-1.2256990433614838,-0.14835187520784476,0
1,1,0,1,1,0,-0.9580121289336831,1.280706046661743,-0.004600402405495207,0.4349671065507934,1.3374146067922845,1
1,1,0,0,0,0,-2.380287323097658,1.5579001757018986,-0.2963843184567171,0.23211735767274697,0.7937976488409545,1
1,0,0,0,1,0,1.8685546505951567,0.8856844143856611,1.4452634144441272,0.6939883384082073,-1.3049916508536268,1
2,0,0,0,0,0,-0.2536052914138515,-0.6599103619425702,-1.733383201102121,-1.2256990433614838,1.5139136915401716,0
2,0,0,0,0,0,0.489909452090099,0.37354347193802095,1.2445899975598262,-0.876952235251033,-0.016664430486298266,1
1,1,0,1,1,0,-0.5454908414668642,1.3965322323073723,0.6161687827092992,0.7169646807271723,-0.6105996303906166,1
1,1,0,1,0,0,0.553957822619448,1.3951765427708716,0.2516318144379945,0.8782032224674384,-1.2704886909590245,1
1,1,0,1,1,0,0.12933885393081512,0.2935697007227872,0.6869127170731552,0.6323461915788581,-1.3952931802300104,0
2,1,1,1,1,0,-0.02590877256026593,-0.46921434940949874,-0.6961135218841455,0.29752007382893025,0.8163590955827288,0
1,0,1,0,0,0,-1.1518822947941363,0.7539937283439662,0.34115615733383,-0.5040998154408717,1.1312086388157236,1
2,1,1,0,1,0,1.9716106882916438,-0.5645623556760345,0.6869127170731552,1.2580300951260086,-0.010449429260632127,0
1,1,1,1,1,0,-0.9573945315067524,1.819137800987359,-1.0418700816234707,1.0587703831237465,-0.196744656075828,0
2,0,1,1,0,0,-0.28563601010864437,0.5623256218712048,-1.0732156409191913,0.6417693736273102,0.3094718100406163,1
1,0,0,0,1,0,-0.7296980126531668,0.2935697007227872,-1.0418700816234707,0.7509551969345813,0.05928278238121183,1
2,1,1,1,0,0,-0.615849753226374,0.2935697007227872,1.3784258365518056,1.365116998561415,0.5502873934229736,0
2,0,1,0,0,0,-1.174741208594266,0.19822169445625146,-1.733383201102121,-1.2256990433614838,1.3068199792359612,0
2,1,1,1,0,1,0.7192798345969232,-0.5645623556760345,-0.6961135218841455,0.7582082984689031,0.7441560281074983,0
1,1,0,1,0,1,0.7399795181290674,0.38891770698932293,-1.387626641362796,-1.2256990433614838,-0.9658513072466999,1
1,1,0,1,1,0,0.1863946408504984,0.23204131722335855,-1.387626641362796,0.7868389188245215,-1.305956974374092,1
1,1,0,0,0,1,0.5589774980532503,1.0967160419105573,0.6869127170731552,0.4177842942136569,1.4825823589346538,1
1,0,1,1,0,0,0.07429083035366314,0.23278898228121409,0.9224659651244697,0.40410521744080713,0.14989102065037102,1
1,1,1,1,0,1,0.8538277775558601,-0.373866343142963,1.0326692768124803,0.4237926368681168,-0.9415132903471,0
2,1,1,0,0,0,-0.37780339260671636,0.38891770698932293,0.34115615733383,-1.2256990433614838,0.15536012484839692,0
2,0,1,0,0,1,1.0297750875790854,-0.08782232434335577,0.6869127170731552,0.3330632363759077,1.387162786561474,0
2,1,1,1,0,0,1.3299204987951754,-1.136650393275249,-1.387626641362796,-1.2256990433614838,1.5739111485140238,0
1,1,0,0,1,0,0.4922499599125333,1.2593326936703026,-1.3430855556687211,0.5069450230899647,1.1814132812500853,1
2,1,1,1,0,0,-0.3674535508406443,-0.8506063744756417,0.6869127170731552,-1.2256990433614838,0.9779118571754214,0
2,1,0,0,0,0,-0.760747537951383,0.007525681923179976,1.7241823962911307,-1.2256990433614838,-1.5571676225610398,0
1,1,0,1,1,0,-0.6887451470990124,0.5913755524804207,1.1142431180729966,0.9285452904889396,1.285417422902548,1
2,0,0,0,0,1,0.1707382209951034,-1.5180424183413919,0.34115615733383,0.9556115818981442,1.2095652852664633,1
3,0,0,1,0,0,0.298885855707844,-0.027703893708489247,-0.8599664584679709,0.6256249977153895,-0.117690375595573,1
1,0,0,1,0,1,0.5019331575094097,-1.2319983995417847,0.34115615733383,0.055392295966839554,0.8717676464130971,0
1,1,0,0,1,0,-0.3492194176626773,1.065766031729591,-0.8170542697352425,0.8857343879915978,1.5502780070891498,1
1,1,0,0,0,0,-1.3057583628167766,0.7413156160532186,0.37620288141388514,0.6960824131634895,-0.32131178633272484,1
2,1,0,1,0,0,-0.09835766492277043,-0.373866343142963,-0.004600402405495207,-1.2256990433614838,-0.12098275634571162,0
1,0,0,0,0,0,-0.5955561791694247,1.8125944638991995,1.6502855174260247,1.531029056810632,-1.5895169655081542,1
2,1,1,0,0,0,-0.056958297858482144,-0.18317033060989152,-1.387626641362796,-1.2256990433614838,-0.5411044081097846,0
2,1,0,0,1,0,0.8848773028540763,-1.3273464058083204,1.3784258365518056,0.08424875761638156,0.6327647697992006,0
1,1,1,0,1,0,0.31206261732064783,0.28688097198248513,0.6909552274671525,0.4683989336819515,-0.16207028371480403,1
1,0,1,0,0,1,-0.9987938985710406,-0.46921434940949874,1.0326692768124803,-1.2256990433614838,0.11953184585688763,0
2,1,0,0,0,0,0.9987255622808691,-1.7087384308744635,-0.35035696214482037,0.07291305183095441,1.1750192083098168,0
1,0,0,0,0,0,-1.4802026758063564,0.10287368818971572,0.8366776943937896,1.2800643479707374,1.1851873059989808,1
2,1,1,1,1,0,-0.8952954809103199,0.19822169445625146,1.3784258365518056,0.4334789852811054,-1.1435922607628601,0
2,1,0,0,0,1,0.398434739848689,1.7237897947208234,-0.35035696214482037,-1.2256990433614838,0.6354168101349369,1
1,1,0,1,0,0,1.0918741381755177,0.10287368818971572,-1.387626641362796,0.29324690637543155,0.24644098298255124,0
2,1,1,1,1,0,-0.7814472214835271,0.7703097320554659,1.3784258365518056,0.5038894440802808,-0.6373542410053102,1
1,1,0,0,0,1,-0.11905734845491457,0.007525681923179976,-1.387626641362796,1.046781569642985,-0.1330322212778862,0
1,1,1,0,1,0,-1.5887348792371487,1.533093782187752,0.6869127170731552,0.8863416174204412,-1.5672643984707704,0
2,1,1,0,0,0,-1.6404840880675091,-0.755258368209106,0.6869127170731552,-1.2256990433614838,-0.8805925227134809,0
1,0,0,1,0,1,0.18108806276117548,0.38891770698932293,-1.387626641362796,1.132977360962697,0.722877977496142,0
4,1,1,1,0,0,-2.1062269675407523,0.19822169445625146,-0.6961135218841455,-1.2256990433614838,1.6933219945697977,1
1,1,0,1,0,1,-1.6922332968978693,-0.5645623556760345,1.0326692768124803,1.1099376447332219,-1.0213946162242091,0
1,1,1,1,0,1,-0.46060212673529294,-0.08782232434335577,0.6869127170731552,0.835052388950561,1.630518090505807,0
2,1,1,0,0,0,-0.2225557661156353,0.9610057445885374,-0.35035696214482037,-1.2256990433614838,1.6732402485420936,0
1,1,1,0,0,1,-0.7814472214835271,-1.6133904246079276,1.0326692768124803,0.4608308150180584,-1.1425686204890284,0
1,1,0,0,0,0,-0.5848002279281578,1.6519003264824021,0.6018459839267726,-1.2256990433614838,-1.3140836676156913,1
2,1,1,1,0,0,-1.319638993319275,0.5796137195223945,-0.004600402405495207,-1.2256990433614838,0.3707413762610435,0
1,1,1,0,0,1,-1.7232828221960856,-0.373866343142963,0.6869127170731552,0.9198312170470943,-1.2662153932835167,0
1,1,0,0,1,0,0.7710290434272835,0.007525681923179976,-0.004600402405495207,0.6463368001797983,0.4163812655347848,0
2,1,0,0,1,0,-0.6572491202906623,0.9610057445885374,0.6869127170731552,1.2648286657587429,-1.5092651874671699,1
1,1,0,1,0,0,-0.7829285721402666,2.173296142519025,0.9723060172252318,1.037296155735834,1.1858420389263562,1
1,0,1,0,0,0,0.9780258787487249,1.533093782187752,1.3784258365518056,0.5392718539847009,-0.8443434505399311,1
2,0,0,0,1,0,-0.8745957973781757,0.4842657132558587,-0.004600402405495207,1.0410092195190177,-0.5511688420642011,0
1,1,1,1,0,0,-2.0544777587103917,-0.373866343142963,-0.35035696214482037,1.1490877247485436,-1.668062797006378,0
2,1,0,0,0,0,-0.5123513355656533,-0.08782232434335577,-1.733383201102121,-1.2256990433614838,1.131793663388403,0
1,0,1,1,0,0,0.9752955668398493,0.38891770698932293,-1.1919455188515489,1.1518314312504305,-0.05720575336137784,1
1,1,0,1,0,0,-0.17059702010884675,0.4636844585051089,0.9784445566547897,-1.2256990433614838,-1.5244708401115004,1
1,1,0,1,0,0,0.14811327983757056,1.2455717256857388,-0.6961135218841455,-1.2256990433614838,0.2933707457083957,1
1,0,1,1,0,0,-1.3982405133893538,0.8726880784320139,-0.004600402405495207,0.8449793537910882,0.8393817493334128,1
1,1,1,0,0,1,0.8020785687254998,0.38891770698932293,-0.004600402405495207,-1.2256990433614838,0.3474407362722096,0
2,1,0,0,0,0,-0.40885291790493256,-0.18317033060989152,0.34115615733383,-1.2256990433614838,0.18563897639989652,0
1,1,1,1,0,1,0.4708836322111935,0.10287368818971572,-0.6961135218841455,1.2367030436406667,0.665009351484158,0
3,1,0,0,1,0,0.7396400566233549,1.1580499684506378,-0.03918737560095742,0.7863076850645059,0.8743359152187344,1
1,1,1,0,0,0,0.2638867968897521,-0.27851833687642724,-0.6961135218841455,0.24417936597247794,-0.0819550581188528,0
1,1,0,1,1,0,-0.6645789456007709,1.246180347487289,0.7909549577128974,0.6187185623862885,-0.7004722635465247,1
2,0,0,0,0,0,-0.9780942150388965,0.6749617257889302,1.7241823962911307,-1.2256990433614838,0.1578415874520749,0
2,1,1,0,1,0,-1.8578307651550225,-0.27851833687642724,-0.004600402405495207,0.21776897294776912,-0.06503169529717535,0
3,0,0,0,0,0,-0.48130181026743707,0.7703097320554659,1.0326692768124803,-0.23049578101641216,-1.5788195183547875,1
1,0,0,0,0,0,-1.1665716584689918,-0.07841456799614166,1.5877225542096636,-1.2256990433614838,-0.854503971045113,1
2,1,1,0,1,0,-2.1269266510728966,-0.46921434940949874,0.6869127170731552,0.8751788449364292,-0.5127539021735039,0
2,0,1,0,0,0,-0.46060212673529294,-0.27851833687642724,1.7241823962911307,-1.2256990433614838,0.9656466053263406,0
1,0,1,0,0,0,-0.1917679810454454,0.4675105146235687,-1.102628770385722,-1.2256990433614838,1.0828499193667698,1
2,0,0,1,0,1,0.49158331574333763,-1.136650393275249,0.34115615733383,0.7845483321615256,-1.2598106428424913,0
1,1,0,1,0,1,-0.5897431340751172,-0.4153404709003816,0.19076023094698524,-0.038625811889834216,-0.3296460678290152,1
2,1,0,0,1,0,-2.489171112885419,1.056353750855073,-1.0418700816234707,0.41354181108016647,-0.17882356132086616,0
1,1,0,0,0,1,-0.7814472214835271,-0.18317033060989152,1.3784258365518056,0.9106034063313703,0.19245878193411614,0
1,1,1,1,0,0,-1.1022923162317613,-0.08782232434335577,1.0326692768124803,-1.2256990433614838,-0.03300411769948512,0
1,1,1,0,0,0,1.307489393548702,1.1490433008830305,-0.9201910612498918,0.7363074359666841,-1.520922857854286,1
1,1,1,1,0,0,-0.4295526014370767,0.007525681923179976,-0.6961135218841455,0.7260705917036354,0.6658438087075519,0
1,0,0,0,0,0,-0.9179819545353626,0.7703097320554659,-1.2983208501030978,-1.2256990433614838,0.41959881503434204,1
2,1,0,1,1,0,0.2672517711522914,-0.9313307534222992,0.24994414872876858,0.49555724805707413,-1.2311894870509756,1
1,0,0,0,0,0,-1.5680351957050045,1.7237897947208234,-1.387626641362796,-1.2256990433614838,0.5436522500207072,1
2,1,0,1,0,1,1.1953725558362385,0.19822169445625146,0.34115615733383,0.36433307119755926,-0.6556083187948208,0
1,1,1,1,0,0,-0.19150624081741907,-0.6599103619425702,0.34115615733383,0.56276353676653,1.2219745109811349,0
3,1,1,0,0,0,-0.24325544964777943,0.19822169445625146,0.34115615733383,-1.2256990433614838,0.6710790323128725,1
1,1,1,0,0,0,0.4191344233808331,0.10287368818971572,-1.733383201102121,0.6248953146099246,-0.6865552229931797,0
1,1,1,1,0,1,0.3466855310183286,0.10287368818971572,-1.0418700816234707,-0.0991320231183313,0.2671191424872794,1
2,0,0,0,0,0,-1.65622196747947,0.628475717690632,1.7241823962911307,-1.2256990433614838,0.4967969840014481,1
2,0,0,1,0,0,-1.3175577916545027,-0.34134193435669313,-0.35035696214482037,1.2828092831915108,-1.1427897614505274,1
1,1,1,1,0,1,-0.005209089028121789,1.533093782187752,1.3784258365518056,0.6914472291722468,-1.2214403904922007,0
1,1,0,1,1,0,-1.0823857373674455,0.19822169445625146,-0.41692470107231383,1.1636473569997006,1.3859068245571278,1
1,0,0,1,0,1,-0.8642459556121037,0.10287368818971572,-0.35035696214482037,0.6755864086211576,-0.14141904671150654,0
2,1,0,1,0,1,-0.46060212673529294,0.2935697007227872,1.7241823962911307,-1.2256990433614838,1.3533511849771156,0
1,0,0,1,0,0,2.0647592641862924,2.2958778323200377,1.0326692768124803,1.4962385857287843,1.4606141491829314,1
